latitude,longitude,time,genus,common_name,species,event_id,workgroup,topp_id,deploy_year,time_coverage_start,time_coverage_end,,month
29.22,-116.64,2003-07-25T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,July
29.261568,-116.89608,2003-07-26T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,July
29.33951,-117.1855,2003-07-27T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,July
29.382986,-117.28365,2003-07-28T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,July
29.349194,-117.20416,2003-07-29T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,July
29.243298,-117.17466,2003-07-30T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,July
29.108122,-117.20019,2003-07-31T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,July
29.008097,-117.18483,2003-08-01T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
28.998882,-117.12454,2003-08-02T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
29.086946,-117.04919,2003-08-03T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
29.239399,-117.01877,2003-08-04T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
29.39121,-117.073166,2003-08-05T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
29.590446,-117.13799,2003-08-06T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
29.88445,-117.114136,2003-08-07T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
30.194254,-117.051,2003-08-08T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
30.474924,-117.09976,2003-08-09T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
30.742657,-117.15957,2003-08-10T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
30.946468,-117.209045,2003-08-11T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
31.02816,-117.21286,2003-08-12T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
31.014732,-117.12746,2003-08-13T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
30.972412,-117.2311,2003-08-14T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
31.017391,-117.41284,2003-08-15T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
31.11638,-117.50608,2003-08-16T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
31.24794,-117.54032,2003-08-17T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
31.364353,-117.53146,2003-08-18T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
31.41027,-117.585434,2003-08-19T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
31.452087,-117.74378,2003-08-20T05:00:00Z,Thunnus,Pacific Bluefin Tuna,orientalis,100306600,Fish,1003066,2003,2003-07-25T05:00:00Z,2004-06-09T05:00:00Z,,August
